id,name,type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10
1007,g685,0,0,0,0,0,0,0,0,0,0,1
1008,g686,0,0,0,0,0,0,0,0,0,0,1
1009,g687,0,0,0,0,0,0,0,0,0,0,1
1010,g688,0,0,0,0,0,0,0,0,0,0,1
1011,g689,0,0,0,0,0,0,0,0,0,0,1
1012,g690,0,0,0,0,0,0,0,0,0,0,1
1013,g691,0,0,0,0,0,0,0,0,0,0,1
1014,g692,0,0,0,0,0,0,0,0,0,0,1
1015,g693,0,0,0,0,0,0,0,0,0,0,1
1016,g694,0,0,0,0,0,0,0,0,0,0,1
1017,g695,0,0,0,0,0,0,0,0,0,0,1
1018,g696,0,0,0,0,0,0,0,0,0,0,1
1019,g697,0,0,0,0,0,0,0,0,0,0,1
1020,g698,0,0,0,0,0,0,0,0,0,0,1
1021,g699,0,0,0,0,0,0,0,0,0,0,1
1022,g700,0,0,0,0,0,0,0,0,0,0,1
1023,g701,0,0,0,0,0,0,0,0,0,0,1
1024,g702,0,0,0,0,0,0,0,0,0,0,1
1025,g703,0,0,0,0,0,0,0,0,0,0,1
1026,g704,0,0,0,0,0,0,0,0,0,0,1
1027,g705,0,0,0,0,0,0,0,0,0,0,1
1028,g706,0,0,0,0,0,0,0,0,0,0,1
1029,g707,0,0,0,0,0,0,0,0,0,0,1
1030,g708,0,0,0,0,0,0,0,0,0,0,1
1031,g709,0,0,0,0,0,0,0,0,0,0,1
1032,g710,0,0,0,0,0,0,0,0,0,0,1
1033,g711,0,0,0,0,0,0,0,0,0,0,1
1034,g712,0,0,0,0,0,0,0,0,0,0,1
1035,g713,0,0,0,0,0,0,0,0,0,0,1
1036,g714,0,0,0,0,0,0,0,0,0,0,1
1037,g715,0,0,0,0,0,0,0,0,0,0,1
1038,g716,0,0,0,0,0,0,0,0,0,0,1
1039,g717,0,0,0,0,0,0,0,0,0,0,1
1040,g718,0,0,0,0,0,0,0,0,0,0,1
1041,g719,0,0,0,0,0,0,0,0,0,0,1
1042,g720,0,0,0,0,0,0,0,0,0,0,1
1043,g721,0,0,0,0,0,0,0,0,0,0,1
1044,g722,0,0,0,0,0,0,0,0,0,0,1
1045,g723,0,0,0,0,0,0,0,0,0,0,1
1046,g724,0,0,0,0,0,0,0,0,0,0,1
1047,g725,0,0,0,0,0,0,0,0,0,0,1
1048,g726,0,0,0,0,0,0,0,0,0,0,1
1049,g727,0,0,0,0,0,0,0,0,0,0,1
1050,g728,0,0,0,0,0,0,0,0,0,0,1
1051,g729,0,0,0,0,0,0,0,0,0,0,1
1052,g730,0,0,0,0,0,0,0,0,0,0,1
1053,g731,0,0,0,0,0,0,0,0,0,0,1
1054,g732,0,0,0,0,0,0,0,0,0,0,1
1055,g733,0,0,0,0,0,0,0,0,0,0,1
1056,g734,0,0,0,0,0,0,0,0,0,0,1
1057,g735,0,0,0,0,0,0,0,0,0,0,1
1058,g736,0,0,0,0,0,0,0,0,0,0,1
1059,g737,0,0,0,0,0,0,0,0,0,0,1
1060,g738,0,0,0,0,0,0,0,0,0,0,1
1061,g739,0,0,0,0,0,0,0,0,0,0,1
1062,g740,0,0,0,0,0,0,0,0,0,0,1
1063,g741,0,0,0,0,0,0,0,0,0,0,1
1064,g742,0,0,0,0,0,0,0,0,0,0,1
1065,g743,0,0,0,0,0,0,0,0,0,0,1
1066,g744,0,0,0,0,0,0,0,0,0,0,1
1067,g745,0,0,0,0,0,0,0,0,0,0,1
1068,g746,0,0,0,0,0,0,0,0,0,0,1
1069,g747,0,0,0,1,0,0,0,0,0,0,0
1070,g748,0,0,0,1,0,0,0,0,0,0,0
1071,g749,0,0,0,1,0,0,0,0,0,0,0
1072,g750,0,0,0,1,0,0,0,0,0,0,0
1073,g751,0,0,0,1,0,0,0,0,0,0,0
1074,g752,0,0,0,1,0,0,0,0,0,0,0
1075,g753,0,0,0,1,0,0,0,0,0,0,0
1076,g754,0,0,0,1,0,0,0,0,0,0,0
1077,g755,0,0,0,1,0,0,0,0,0,0,0
1078,g756,0,0,0,1,0,0,0,0,0,0,0
1079,g757,0,0,0,1,0,0,0,0,0,0,0
1080,g758,0,0,0,1,0,0,0,0,0,0,0
1081,g759,0,0,0,1,0,0,0,0,0,0,0
1082,g760,0,0,0,1,0,0,0,0,0,0,0
1083,g761,0,0,0,1,0,0,0,0,0,0,0
1084,g762,0,0,0,1,0,0,0,0,0,0,0
1085,g763,0,0,0,1,0,0,0,0,0,0,0
1086,g764,0,0,0,1,0,0,0,0,0,0,0
1087,g765,0,0,0,1,0,0,0,0,0,0,0
1088,g766,0,0,0,1,0,0,0,0,0,0,0
1089,g767,0,0,0,1,0,0,0,0,0,0,0
1090,g768,0,0,0,1,0,0,0,0,0,0,0
1091,g769,0,0,0,1,0,0,0,0,0,0,0
1092,g770,0,0,0,1,0,0,0,0,0,0,0
1093,g771,0,0,0,1,0,0,0,0,0,0,0
1094,g772,0,0,0,1,0,0,0,0,0,0,0
1095,g773,0,0,0,1,0,0,0,0,0,0,0
1096,g774,0,0,0,1,0,0,0,0,0,0,0
1097,g775,0,0,0,1,0,0,0,0,0,0,0
1098,g776,0,0,0,1,0,0,0,0,0,0,0
1099,g777,0,0,0,1,0,0,0,0,0,0,0
1100,g778,0,0,0,1,0,0,0,0,0,0,0
1101,g779,0,0,0,1,0,0,0,0,0,0,0
1102,g780,0,0,0,1,0,0,0,0,0,0,0
1103,g781,0,0,0,1,0,0,0,0,0,0,0
1104,g782,0,0,0,1,0,0,0,0,0,0,0
1105,g783,0,0,0,1,0,0,0,0,0,0,0
1106,g784,0,0,0,1,0,0,0,0,0,0,0
1107,g785,0,0,0,1,0,0,0,0,0,0,0
1108,g786,0,0,0,1,0,0,0,0,0,0,0
1109,g787,0,0,0,1,0,0,0,0,0,0,0
1110,g788,0,0,0,1,0,0,0,0,0,0,0
1111,g789,0,0,0,1,0,0,0,0,0,0,0
1112,g790,0,0,0,1,0,0,0,0,0,0,0
1113,g791,0,0,0,1,0,0,0,0,0,0,0
1114,g792,0,0,0,1,0,0,0,0,0,0,0
1115,g793,0,0,0,1,0,0,0,0,0,0,0
1116,g794,0,0,0,1,0,0,0,0,0,0,0
1117,g795,0,0,0,1,0,0,0,0,0,0,0
1118,g796,0,0,0,1,0,0,0,0,0,0,0
1119,g797,0,0,0,1,0,0,0,0,0,0,0
1120,g798,0,0,0,1,0,0,0,0,0,0,0
1121,g799,0,0,0,1,0,0,0,0,0,0,0
1122,g800,0,0,0,1,0,0,0,0,0,0,0
1123,g801,0,0,0,1,0,0,0,0,0,0,0
1124,g802,0,0,0,1,0,0,0,0,0,0,0
1125,g803,0,0,0,1,0,0,0,0,0,0,0
1126,g804,0,0,0,1,0,0,0,0,0,0,0
1127,g805,0,0,0,1,0,0,0,0,0,0,0
1128,g806,0,0,0,1,0,0,0,0,0,0,0
1129,g807,0,0,0,1,0,0,0,0,0,0,0
1130,g808,0,0,0,1,0,0,0,0,0,0,0
1131,g809,0,0,0,1,0,0,0,0,0,0,0
1132,g810,0,0,0,1,0,0,0,0,0,0,0
1133,g811,0,0,0,1,0,0,0,0,0,0,0
1134,g812,0,0,0,1,0,0,0,0,0,0,0
1135,g813,0,0,0,1,0,0,0,0,0,0,0
1136,g814,0,0,0,1,0,0,0,0,0,0,0
1137,g815,0,0,0,1,0,0,0,0,0,0,0
1138,g816,0,0,0,1,0,0,0,0,0,0,0
1139,g817,0,0,0,1,0,0,0,0,0,0,0
1140,g818,0,0,0,1,0,0,0,0,0,0,0
1141,g819,0,0,0,1,0,0,0,0,0,0,0
1142,g820,0,0,0,1,0,0,0,0,0,0,0
1143,g821,0,0,0,1,0,0,0,0,0,0,0
1144,g822,0,0,0,1,0,0,0,0,0,0,0
1145,g823,0,0,0,1,0,0,0,0,0,0,0
1146,g824,0,0,0,1,0,0,0,0,0,0,0
1147,g825,0,0,0,1,0,0,0,0,0,0,0
1148,g826,0,0,0,1,0,0,0,0,0,0,0
1149,g827,0,0,0,1,0,0,0,0,0,0,0
1150,g828,0,0,0,1,0,0,0,0,0,0,0
1151,g829,0,0,0,1,0,0,0,0,0,0,0
1152,g830,0,0,0,1,0,0,0,0,0,0,0
1153,g831,0,0,0,1,0,0,0,0,0,0,0
1154,g832,0,0,0,1,0,0,0,0,0,0,0
1155,g833,0,0,0,1,0,0,0,0,0,0,0
1156,g834,0,0,0,1,0,0,0,0,0,0,0
1157,g835,0,0,0,1,0,0,0,0,0,0,0
1158,g836,0,0,0,1,0,0,0,0,0,0,0
1159,g837,0,0,0,1,0,0,0,0,0,0,0
1160,g838,0,0,0,1,0,0,0,0,0,0,0
1161,g839,0,0,0,1,0,0,0,0,0,0,0
1162,g840,0,0,0,1,0,0,0,0,0,0,0
1163,g841,0,0,0,1,0,0,0,0,0,0,0
1164,g842,0,0,0,1,0,0,0,0,0,0,0
1165,g843,0,0,0,1,0,0,0,0,0,0,0
1166,g844,0,0,0,1,0,0,0,0,0,0,0
1167,g845,0,0,0,1,0,0,0,0,0,0,0
1168,g846,0,0,0,1,0,0,0,0,0,0,0
1169,g847,0,0,0,1,0,0,0,0,0,0,0
1170,g848,0,0,0,1,0,0,0,0,0,0,0
1171,g849,0,0,0,1,0,0,0,0,0,0,0
1172,g850,0,0,0,1,0,0,0,0,0,0,0
1173,g851,0,0,0,1,0,0,0,0,0,0,0
1174,g852,0,0,0,1,0,0,0,0,0,0,0
1175,g853,0,0,0,1,0,0,0,0,0,0,0
1176,g854,0,0,0,1,0,0,0,0,0,0,0
1177,g855,0,0,0,1,0,0,0,0,0,0,0
1178,g856,0,0,0,1,0,0,0,0,0,0,0
1179,g857,0,0,0,1,0,0,0,0,0,0,0
1180,g858,0,0,0,1,0,0,0,0,0,0,0
1181,g859,0,0,0,1,0,0,0,0,0,0,0
1182,g860,0,0,0,1,0,0,0,0,0,0,0
1183,g861,0,0,0,1,0,0,0,0,0,0,0
1184,g862,0,0,0,1,0,0,0,0,0,0,0
1185,g863,0,0,0,1,0,0,0,0,0,0,0
1186,g864,0,0,0,1,0,0,0,0,0,0,0
1187,g865,0,0,0,1,0,0,0,0,0,0,0
1188,g866,0,0,0,1,0,0,0,0,0,0,0
1189,g867,0,0,0,1,0,0,0,0,0,0,0
1190,g868,0,0,0,1,0,0,0,0,0,0,0
1191,g869,0,0,0,1,0,0,0,0,0,0,0
1192,g870,0,0,0,1,0,0,0,0,0,0,0
1193,g871,0,0,0,1,0,0,0,0,0,0,0
1194,g872,0,0,0,1,0,0,0,0,0,0,0
1195,g873,0,0,0,1,0,0,0,0,0,0,0
1196,g874,0,0,0,1,0,0,0,0,0,0,0
1197,g875,0,0,0,1,0,0,0,0,0,0,0
1198,g876,0,0,0,1,0,0,0,0,0,0,0
1199,g877,0,0,0,1,0,0,0,0,0,0,0
1200,g878,0,0,0,1,0,0,0,0,0,0,0
1201,g879,0,0,0,1,0,0,0,0,0,0,0
1202,g880,0,0,0,1,0,0,0,0,0,0,0
1203,g881,0,0,0,1,0,0,0,0,0,0,0
1204,g882,0,0,0,1,0,0,0,0,0,0,0
1205,g883,0,0,0,1,0,0,0,0,0,0,0
1206,g884,0,0,0,1,0,0,0,0,0,0,0
1207,g885,0,0,0,1,0,0,0,0,0,0,0
1208,g886,0,0,0,1,0,0,0,0,0,0,0
1209,g887,0,0,0,1,0,0,0,0,0,0,0
1210,g888,0,0,0,1,0,0,0,0,0,0,0
1211,g889,0,0,0,1,0,0,0,0,0,0,0
1212,g890,0,0,0,1,0,0,0,0,0,0,0
1213,g891,0,0,0,1,0,0,0,0,0,0,0
1214,g892,0,0,0,1,0,0,0,0,0,0,0
1215,g893,0,0,0,1,0,0,0,0,0,0,0
1216,g894,0,0,0,1,0,0,0,0,0,0,0
1217,g895,0,0,0,1,0,0,0,0,0,0,0
1218,g896,0,0,0,1,0,0,0,0,0,0,0
1219,g897,0,0,0,1,0,0,0,0,0,0,0
1220,g898,0,0,0,1,0,0,0,0,0,0,0
1221,g899,0,0,0,1,0,0,0,0,0,0,0
1222,g900,0,0,0,1,0,0,0,0,0,0,0
1223,g901,0,0,0,1,0,0,0,0,0,0,0
1224,g902,0,0,0,1,0,0,0,0,0,0,0
1225,g903,0,0,0,1,0,0,0,0,0,0,0
1226,g904,0,0,0,1,0,0,0,0,0,0,0
1227,g905,0,0,0,1,0,0,0,0,0,0,0
1228,g906,0,0,0,1,0,0,0,0,0,0,0
1229,g907,0,0,0,1,0,0,0,0,0,0,0
1230,g908,0,0,0,1,0,0,0,0,0,0,0
1231,g909,0,0,0,1,0,0,0,0,0,0,0
1232,g910,0,0,0,1,0,0,0,0,0,0,0
1233,g911,0,0,0,1,0,0,0,0,0,0,0
1234,g912,0,0,0,1,0,0,0,0,0,0,0
1235,g913,0,0,0,1,0,0,0,0,0,0,0
1236,g914,0,0,0,1,0,0,0,0,0,0,0
1237,g915,0,0,0,1,0,0,0,0,0,0,0
1238,g916,0,0,0,1,0,0,0,0,0,0,0
1239,g917,0,0,0,1,0,0,0,0,0,0,0
1240,g918,0,0,0,1,0,0,0,0,0,0,0
1241,g919,0,0,0,1,0,0,0,0,0,0,0
1242,g920,0,0,0,1,0,0,0,0,0,0,0
1243,g921,0,0,0,1,0,0,0,0,0,0,0
1244,g922,0,0,0,1,0,0,0,0,0,0,0
1245,g923,0,0,0,1,0,0,0,0,0,0,0
1246,g924,0,0,0,1,0,0,0,0,0,0,0
1247,g925,0,0,0,1,0,0,0,0,0,0,0
1248,g926,0,0,0,1,0,0,0,0,0,0,0
1249,g927,0,0,0,1,0,0,0,0,0,0,0
1250,g928,0,0,0,1,0,0,0,0,0,0,0
1251,g929,0,0,0,1,0,0,0,0,0,0,0
1252,g930,0,0,0,1,0,0,0,0,0,0,0
1253,g931,0,0,0,1,0,0,0,0,0,0,0
1254,g932,0,0,0,1,0,0,0,0,0,0,0
1255,g933,0,0,0,1,0,0,0,0,0,0,0
1256,g934,0,0,0,1,0,0,0,0,0,0,0
1257,g935,0,0,0,1,0,0,0,0,0,0,0
1258,g936,0,0,0,1,0,0,0,0,0,0,0
1259,g937,0,0,0,1,0,0,0,0,0,0,0
1260,g938,0,0,0,1,0,0,0,0,0,0,0
1261,g939,0,0,0,1,0,0,0,0,0,0,0
1262,g940,0,0,0,1,0,0,0,0,0,0,0
1263,g941,0,0,0,1,0,0,0,0,0,0,0
1264,g942,0,0,0,1,0,0,0,0,0,0,0
1265,g943,0,0,0,1,0,0,0,0,0,0,0
1266,g944,0,0,0,1,0,0,0,0,0,0,0
1267,g945,0,0,0,1,0,0,0,0,0,0,0
1268,g946,0,0,0,1,0,0,0,0,0,0,0
1269,g947,0,0,0,1,0,0,0,0,0,0,0
1270,g948,0,0,0,1,0,0,0,0,0,0,0
1271,g949,0,0,0,1,0,0,0,0,0,0,0
1272,g950,0,0,0,1,0,0,0,0,0,0,0
1273,g951,0,0,0,1,0,0,0,0,0,0,0
1274,g952,0,0,0,1,0,0,0,0,0,0,0
1275,g953,0,0,0,1,0,0,0,0,0,0,0
1276,g954,0,0,0,1,0,0,0,0,0,0,0
1277,g955,0,0,0,1,0,0,0,0,0,0,0
1278,g956,0,0,0,1,0,0,0,0,0,0,0
1279,g957,0,0,0,1,0,0,0,0,0,0,0
1280,g958,0,0,0,1,0,0,0,0,0,0,0
1281,g959,0,0,0,1,0,0,0,0,0,0,0
1282,g960,0,0,0,1,0,0,0,0,0,0,0
1283,g961,0,0,0,1,0,0,0,0,0,0,0
1284,g962,0,0,0,1,0,0,0,0,0,0,0
1285,g963,0,0,0,1,0,0,0,0,0,0,0
1286,g964,0,0,0,1,0,0,0,0,0,0,0
1287,g965,0,0,0,1,0,0,0,0,0,0,0
1288,g966,0,0,0,1,0,0,0,0,0,0,0
1289,g967,0,0,0,1,0,0,0,0,0,0,0
1290,g968,0,0,0,1,0,0,0,0,0,0,0
1291,g969,0,0,0,1,0,0,0,0,0,0,0
1292,g970,0,0,0,1,0,0,0,0,0,0,0
1293,g971,0,0,0,1,0,0,0,0,0,0,0
1294,g972,0,0,0,1,0,0,0,0,0,0,0
1295,g973,0,0,0,1,0,0,0,0,0,0,0
1296,g974,0,0,0,1,0,0,0,0,0,0,0
1297,g975,0,0,0,1,0,0,0,0,0,0,0
1298,g976,0,0,0,1,0,0,0,0,0,0,0
1299,g977,0,0,0,1,0,0,0,0,0,0,0
1300,g978,0,0,0,1,0,0,0,0,0,0,0
1301,g979,0,0,0,1,0,0,0,0,0,0,0
1302,g980,0,0,0,1,0,0,0,0,0,0,0
1303,g981,0,0,0,1,0,0,0,0,0,0,0
1304,g982,0,0,0,1,0,0,0,0,0,0,0
1305,g983,0,0,0,1,0,0,0,0,0,0,0
1306,g984,0,0,0,1,0,0,0,0,0,0,0
1307,g985,0,0,0,1,0,0,0,0,0,0,0
1308,g986,0,0,0,1,0,0,0,0,0,0,0
1309,g987,0,0,0,1,0,0,0,0,0,0,0
1310,g988,0,0,0,1,0,0,0,0,0,0,0
1311,g989,0,0,0,1,0,0,0,0,0,0,0
1312,g990,0,0,0,1,0,0,0,0,0,0,0
1313,g991,0,0,0,1,0,0,0,0,0,0,0
1314,g992,0,0,0,1,0,0,0,0,0,0,0
1315,g993,0,0,0,1,0,0,0,0,0,0,0
1316,g994,0,0,0,1,0,0,0,0,0,0,0
1317,g995,0,0,0,1,0,0,0,0,0,0,0
1318,g996,0,0,0,1,0,0,0,0,0,0,0
1319,g997,0,0,0,1,0,0,0,0,0,0,0
1320,g998,0,0,0,1,0,0,0,0,0,0,0
1321,g999,0,0,0,1,0,0,0,0,0,0,0
1322,g1000,0,0,0,1,0,0,0,0,0,0,0
1323,g1001,0,0,0,1,0,0,0,0,0,0,0
1324,g1002,0,0,0,1,0,0,0,0,0,0,0
1325,g1003,0,0,0,1,0,0,0,0,0,0,0
1326,g1004,0,0,0,1,0,0,0,0,0,0,0
1327,g1005,0,0,0,1,0,0,0,0,0,0,0
1328,g1006,0,0,0,1,0,0,0,0,0,0,0
1329,g1007,0,0,0,1,0,0,0,0,0,0,0
1330,g1008,0,0,0,1,0,0,0,0,0,0,0
1331,g1009,0,0,0,1,0,0,0,0,0,0,0
1332,g1010,0,0,0,1,0,0,0,0,0,0,0
1333,g1011,0,0,0,1,0,0,0,0,0,0,0
1334,g1012,0,0,0,1,0,0,0,0,0,0,0
1335,g1013,0,0,0,1,0,0,0,0,0,0,0
1336,g1014,0,0,0,1,0,0,0,0,0,0,0
1337,g1015,0,0,0,1,0,0,0,0,0,0,0
1338,g1016,0,0,0,1,0,0,0,0,0,0,0
1339,g1017,0,0,0,1,0,0,0,0,0,0,0
1340,g1018,0,0,0,1,0,0,0,0,0,0,0
1341,g1019,0,0,0,1,0,0,0,0,0,0,0
1342,g1020,0,0,0,1,0,0,0,0,0,0,0
1343,g1021,0,0,0,1,0,0,0,0,0,0,0
1344,g1022,0,0,0,1,0,0,0,0,0,0,0
1345,g1023,0,0,0,1,0,0,0,0,0,0,0
1346,g1024,0,0,0,1,0,0,0,0,0,0,0
1347,g1025,0,0,0,1,0,0,0,0,0,0,0
1348,g1026,0,0,0,1,0,0,0,0,0,0,0
1349,g1027,0,0,0,1,0,0,0,0,0,0,0
1350,g1028,0,0,0,1,0,0,0,0,0,0,0
1351,g1029,0,0,0,1,0,0,0,0,0,0,0
1352,g1030,0,0,0,1,0,0,0,0,0,0,0
1353,g1031,0,0,0,1,0,0,0,0,0,0,0
1354,g1032,0,0,0,1,0,0,0,0,0,0,0
1355,g1033,0,0,0,1,0,0,0,0,0,0,0
1356,g1034,0,0,0,1,0,0,0,0,0,0,0
1357,g1035,0,0,0,1,0,0,0,0,0,0,0
1358,g1036,0,0,0,1,0,0,0,0,0,0,0
1359,g1037,0,0,0,1,0,0,0,0,0,0,0
1360,g1038,0,0,0,1,0,0,0,0,0,0,0
1361,g1039,0,0,0,1,0,0,0,0,0,0,0
1362,g1040,0,0,0,1,0,0,0,0,0,0,0
1363,g1041,0,0,0,1,0,0,0,0,0,0,0
1364,g1042,0,0,0,1,0,0,0,0,0,0,0
1365,g1043,0,0,0,1,0,0,0,0,0,0,0
1366,g1044,0,0,0,1,0,0,0,0,0,0,0
1367,g1045,0,0,0,1,0,0,0,0,0,0,0
1368,g1046,0,0,0,1,0,0,0,0,0,0,0
1369,g1047,0,0,0,1,0,0,0,0,0,0,0
1370,g1048,0,0,0,1,0,0,0,0,0,0,0
1371,g1049,0,0,0,1,0,0,0,0,0,0,0
1372,g1050,0,0,0,1,0,0,0,0,0,0,0
1373,g1051,0,0,0,1,0,0,0,0,0,0,0
1374,g1052,0,0,0,1,0,0,0,0,0,0,0
1375,g1053,0,0,0,1,0,0,0,0,0,0,0
1376,g1054,0,0,0,1,0,0,0,0,0,0,0
1377,g1055,0,0,0,1,0,0,0,0,0,0,0
1378,g1056,0,0,0,1,0,0,0,0,0,0,0
1379,g1057,0,0,0,1,0,0,0,0,0,0,0
1380,g1058,0,0,0,1,0,0,0,0,0,0,0
1381,g1059,0,0,0,1,0,0,0,0,0,0,0
1382,g1060,0,0,0,1,0,0,0,0,0,0,0
1383,g1061,0,0,0,1,0,0,0,0,0,0,0
1384,g1062,0,0,0,1,0,0,0,0,0,0,0
1385,g1063,0,0,0,1,0,0,0,0,0,0,0
1386,g1064,0,0,0,1,0,0,0,0,0,0,0
1387,g1065,0,0,0,1,0,0,0,0,0,0,0
1388,g1066,0,0,0,1,0,0,0,0,0,0,0
1389,g1067,0,0,0,0,0,1,0,0,0,0,0
1390,g1068,0,0,0,0,0,1,0,0,0,0,0
1391,g1069,0,0,0,0,0,1,0,0,0,0,0
1392,g1070,0,0,0,0,0,1,0,0,0,0,0
1393,g1071,0,0,0,0,0,1,0,0,0,0,0
1394,g1072,0,0,0,0,0,1,0,0,0,0,0
1395,g1073,0,0,0,0,0,1,0,0,0,0,0
1396,g1074,0,0,0,0,0,1,0,0,0,0,0
1397,g1075,0,0,0,0,0,1,0,0,0,0,0
1398,g1076,0,0,0,0,0,1,0,0,0,0,0
1399,g1077,0,0,0,0,0,1,0,0,0,0,0
1400,g1078,0,0,0,0,0,1,0,0,0,0,0
1401,g1079,0,0,0,0,0,1,0,0,0,0,0
1402,g1080,0,0,0,0,0,1,0,0,0,0,0
1403,g1081,0,0,0,0,0,1,0,0,0,0,0
1404,g1082,0,0,0,0,0,1,0,0,0,0,0
1405,g1083,0,0,0,0,0,1,0,0,0,0,0
1406,g1084,0,0,0,0,0,1,0,0,0,0,0
1407,g1085,0,0,0,0,0,1,0,0,0,0,0
1408,g1086,0,0,0,0,0,1,0,0,0,0,0
1409,g1087,0,0,0,0,0,1,0,0,0,0,0
1410,g1088,0,0,0,0,0,1,0,0,0,0,0
1411,g1089,0,0,0,0,0,1,0,0,0,0,0
1412,g1090,0,0,0,0,0,1,0,0,0,0,0
1413,g1091,0,0,0,0,0,1,0,0,0,0,0
1414,g1092,0,0,0,0,0,1,0,0,0,0,0
1415,g1093,0,0,0,0,0,1,0,0,0,0,0
1416,g1094,0,0,0,0,0,1,0,0,0,0,0
1417,g1095,0,0,0,0,0,1,0,0,0,0,0
1418,g1096,0,0,0,0,0,1,0,0,0,0,0
1419,g1097,0,0,0,0,0,1,0,0,0,0,0
1420,g1098,0,0,0,0,0,1,0,0,0,0,0
1421,g1099,0,0,0,0,0,1,0,0,0,0,0
1422,g1100,0,0,0,0,0,1,0,0,0,0,0
1423,g1101,0,0,0,0,0,1,0,0,0,0,0
1424,g1102,0,0,0,0,0,1,0,0,0,0,0
1425,g1103,0,0,0,0,0,1,0,0,0,0,0
1426,g1104,0,0,0,0,0,1,0,0,0,0,0
1427,g1105,0,0,0,0,0,1,0,0,0,0,0
1428,g1106,0,0,0,0,0,1,0,0,0,0,0
1429,g1107,0,0,0,0,0,1,0,0,0,0,0
1430,g1108,0,0,0,0,0,1,0,0,0,0,0
1431,g1109,0,0,0,0,0,1,0,0,0,0,0
1432,g1110,0,0,0,0,0,1,0,0,0,0,0
1433,g1111,0,0,0,0,0,1,0,0,0,0,0
1434,g1112,0,0,0,0,0,1,0,0,0,0,0
1435,g1113,0,0,0,0,0,1,0,0,0,0,0
1436,g1114,0,0,0,0,0,1,0,0,0,0,0
1437,g1115,0,0,0,0,0,1,0,0,0,0,0
1438,g1116,0,0,0,0,0,1,0,0,0,0,0
1439,g1117,0,0,0,0,0,1,0,0,0,0,0
1440,g1118,0,0,0,0,0,1,0,0,0,0,0
1441,g1119,0,0,0,0,0,1,0,0,0,0,0
1442,g1120,0,0,0,0,0,1,0,0,0,0,0
1443,g1121,0,0,0,0,0,1,0,0,0,0,0
1444,g1122,0,0,0,0,0,1,0,0,0,0,0
1445,g1123,0,0,0,0,0,1,0,0,0,0,0
1446,g1124,0,0,0,0,0,1,0,0,0,0,0
1447,g1125,0,0,0,0,0,1,0,0,0,0,0
1448,g1126,0,0,0,0,0,1,0,0,0,0,0
1449,g1127,0,0,0,0,0,1,0,0,0,0,0
1450,g1128,0,0,0,0,0,1,0,0,0,0,0
1451,g1129,0,0,0,0,0,1,0,0,0,0,0
1452,g1130,0,0,0,0,0,1,0,0,0,0,0
1453,g1131,0,0,0,1,0,0,0,0,0,0,0
1454,g1132,0,0,0,1,0,0,0,0,0,0,0
1455,g1133,0,0,0,1,0,0,0,0,0,0,0
1456,g1134,0,0,0,1,0,0,0,0,0,0,0
1457,g1135,0,0,0,1,0,0,0,0,0,0,0
1458,g1136,0,0,0,1,0,0,0,0,0,0,0
1459,g1137,0,0,0,1,0,0,0,0,0,0,0
1460,g1138,0,0,0,1,0,0,0,0,0,0,0
1461,g1139,0,0,0,1,0,0,0,0,0,0,0
1462,g1140,0,0,0,1,0,0,0,0,0,0,0
1463,g1141,0,0,0,1,0,0,0,0,0,0,0
1464,g1142,0,0,0,1,0,0,0,0,0,0,0
1465,g1143,0,0,0,1,0,0,0,0,0,0,0
1466,g1144,0,0,0,1,0,0,0,0,0,0,0
1467,g1145,0,0,0,1,0,0,0,0,0,0,0
1468,g1146,0,0,0,1,0,0,0,0,0,0,0
1469,g1147,0,0,0,1,0,0,0,0,0,0,0
1470,g1148,0,0,0,1,0,0,0,0,0,0,0
1471,g1149,0,0,0,1,0,0,0,0,0,0,0
1472,g1150,0,0,0,1,0,0,0,0,0,0,0
1473,g1151,0,0,0,1,0,0,0,0,0,0,0
1474,g1152,0,0,0,1,0,0,0,0,0,0,0
1475,g1153,0,0,0,1,0,0,0,0,0,0,0
1476,g1154,0,0,0,1,0,0,0,0,0,0,0
1477,g1155,0,0,0,1,0,0,0,0,0,0,0
1478,g1156,0,0,0,1,0,0,0,0,0,0,0
1479,g1157,0,0,0,1,0,0,0,0,0,0,0
1480,g1158,0,0,0,1,0,0,0,0,0,0,0
1481,g1159,0,0,0,1,0,0,0,0,0,0,0
1482,g1160,0,0,0,1,0,0,0,0,0,0,0
1483,g1161,0,0,0,1,0,0,0,0,0,0,0
1484,g1162,0,0,0,1,0,0,0,0,0,0,0
1485,g1163,0,0,0,1,0,0,0,0,0,0,0
1486,g1164,0,0,0,1,0,0,0,0,0,0,0
1487,g1165,0,0,0,1,0,0,0,0,0,0,0
1488,g1166,0,0,0,1,0,0,0,0,0,0,0
1489,g1167,0,0,0,1,0,0,0,0,0,0,0
1490,g1168,0,0,0,1,0,0,0,0,0,0,0
1491,g1169,0,0,0,1,0,0,0,0,0,0,0
1492,g1170,0,0,0,1,0,0,0,0,0,0,0
1493,g1171,0,0,0,1,0,0,0,0,0,0,0
1494,g1172,0,0,0,1,0,0,0,0,0,0,0
1495,g1173,0,0,0,1,0,0,0,0,0,0,0
1496,g1174,0,0,0,1,0,0,0,0,0,0,0
1497,g1175,0,0,0,1,0,0,0,0,0,0,0
